schema_version,record_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,replicate,case_seed,sampling_seed,desired_accuracy,requested_confidence_level,status,error,evaluation_schedule,shots_per_circuit,total_shots,distinct_circuits,sampler_jobs,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,per_circuit_good_probabilities,per_circuit_good_counts,estimate,signed_error,absolute_error,squared_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,confidence_interval_covers_truth,maximum_log_likelihood,maximizing_grid_index,maximizing_grid_ties,mle_grid_points,classical_samples,classical_successes,sampling
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,249,2280925862,2375186834,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[26,12,0,29,29]",0.876953125,0.001953125,0.001953125,3.814697265625e-06,0.8687744140625,0.8848876953125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-34.58956864060855,7184,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,249,2280925862,1340970049,0.05,0.95,ok,,,,,,,,,,,,,0.8679802955665025,-0.007019704433497531,0.007019704433497531,4.92762503336649e-05,0.8457606894898623,0.8874250221169763,0.95,wilson_score,True,,,,,1015,881,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,250,1503686651,672604279,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[23,8,0,29,29]",0.875,0.0,0.0,0.0,0.8665771484375,0.8829345703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-35.44748365398485,7168,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,250,1503686651,930547412,0.05,0.95,ok,,,,,,,,,,,,,0.8788177339901477,0.0038177339901477314,0.0038177339901477314,1.4575092819529318e-05,0.8573001620952622,0.8974787029993277,0.95,wilson_score,True,,,,,1015,892,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,251,3708917895,4189951478,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[26,8,0,29,29]",0.87548828125,0.00048828125,0.00048828125,2.384185791015625e-07,0.8671875,0.8834228515625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-29.60413849391039,7172,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,251,3708917895,402247083,0.05,0.95,ok,,,,,,,,,,,,,0.8876847290640394,0.01268472906403939,0.01268472906403939,0.00016090235142808565,0.8667795007917058,0.9056664898837719,0.95,wilson_score,True,,,,,1015,901,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,252,718715732,470930938,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[23,9,2,27,29]",0.8682861328125,-0.0067138671875,0.0067138671875,4.507601261138916e-05,0.86083984375,0.875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-49.34693190797225,7113,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,252,718715732,1910933621,0.05,0.95,ok,,,,,,,,,,,,,0.8876847290640394,0.01268472906403939,0.01268472906403939,0.00016090235142808565,0.8667795007917058,0.9056664898837719,0.95,wilson_score,True,,,,,1015,901,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,253,2816464038,95300136,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[24,4,1,28,29]",0.8697509765625,-0.0052490234375,0.0052490234375,2.7552247047424316e-05,0.86181640625,0.8768310546875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-34.65990309710813,7125,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,253,2816464038,3796074903,0.05,0.95,ok,,,,,,,,,,,,,0.8748768472906404,-0.00012315270935958633,0.00012315270935958633,1.5166589822606745e-08,0.8530983474613205,0.8938284618195418,0.95,wilson_score,True,,,,,1015,888,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,254,707824044,4009468404,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[21,6,0,29,29]",0.8739013671875,-0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.865478515625,0.8819580078125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-36.75655408968959,7159,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,254,707824044,1813610846,0.05,0.95,ok,,,,,,,,,,,,,0.8699507389162562,-0.005049261083743817,0.005049261083743817,2.5495037491809783e-05,0.8478552069153358,0.8892565325983668,0.95,wilson_score,True,,,,,1015,883,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,255,4032043895,3689882711,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.875,0.21874999999999972,0.05468749999999997,0.9877929687499999,0.98054313659668]","[23,5,0,29,28]",0.8780517578125,0.0030517578125,0.0030517578125,9.313225746154785e-06,0.8721923828125,0.885009765625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-35.109014679244765,7193,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,1024,1015,64,True,True,255,4032043895,1633915408,0.05,0.95,ok,,,,,,,,,,,,,0.8758620689655172,0.0008620689655172153,0.0008620689655172153,7.431629013079218e-07,0.8541481803467788,0.8947416428875155,0.95,wilson_score,True,,,,,1015,889,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,0,3819903472,525416355,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,0,3819903472,3165884916,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,1,2079075840,1273545814,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,0,0]",0.796142578125,-0.188232421875,0.188232421875,0.03543144464492798,0.3702392578125,0.9830322265625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-1.1783024169115872,6522,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,1,2079075840,669579820,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,2,2575921483,1428187128,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,0,0]",0.796142578125,-0.188232421875,0.188232421875,0.03543144464492798,0.3702392578125,0.9830322265625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-1.1783024169115872,6522,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,2,2575921483,4078268689,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,3,1229845375,1627549420,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,0]",0.9637451171875,-0.0206298828125,0.0206298828125,0.0004255920648574829,0.3004150390625,0.993408203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.8126768661192754,7895,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,3,1229845375,493717477,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,4,1212883113,664080782,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,4,1212883113,1520477937,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,5,349174780,1051433815,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,5,349174780,3967825231,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,6,2145413328,3331060089,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,1,0]",0.733642578125,-0.250732421875,0.250732421875,0.06286674737930298,0.631591796875,0.9805908203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-0.5323393554939857,6010,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,6,2145413328,3748453315,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,7,2552663175,3265209803,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,0]",0.9637451171875,-0.0206298828125,0.0206298828125,0.0004255920648574829,0.3004150390625,0.993408203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.8126768661192754,7895,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,7,2552663175,133020647,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,8,1216374714,1302538741,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,8,1216374714,3753124325,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,9,3286453782,4144752441,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,9,3286453782,2183904296,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,10,4106031490,3181354248,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,10,4106031490,1343061774,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,11,2361044699,3182804511,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,1,0]",0.733642578125,-0.250732421875,0.250732421875,0.06286674737930298,0.631591796875,0.9805908203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-0.5323393554939857,6010,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,11,2361044699,979362261,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,12,3574744596,466656415,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,0,0]",0.796142578125,-0.188232421875,0.188232421875,0.03543144464492798,0.3702392578125,0.9830322265625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-1.1783024169115872,6522,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,12,3574744596,1427910997,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,13,124295286,4213092465,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,13,124295286,2268760685,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,14,897820549,4210705984,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,0]",0.9637451171875,-0.0206298828125,0.0206298828125,0.0004255920648574829,0.3004150390625,0.993408203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.8126768661192754,7895,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,14,897820549,2480275774,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
